"x"
54844.84026
66826.53328
5369.049073
0.287656
1750.185531
57166.32005
15.2631015273
30.5732555355
90.9478464474
1847.39496004
81084.5131486
211.51
102.73
72.84
292.63
0
93818.88
4.65
460.712238948
29983.2581433
0
1070000
1.32
0
0
0
0
0
0
0
0
0
0.090511
0
2.606428
653.498978
0.178045
43.300445
4.145511
2.435595
7.530956
15.630526
0
1595
688
736
0
0
0
0
0
0
12
0
0
0
48.45
0
1800
0
2350
0
0
0
0
0
0
0
250
0
0
0
0
0
0
37.13
0
315
0
0
0
0
0
0
7
0
0
0
28738.47
0
41.1858638069
0
0
0
0
0
410500
0.2
1.28
0.9088
0.7135
0.4998
0.35
0.8898
28.35
148.15
21.61
115.02
2.61
17.43
64.15
0.23
0.87
0.05
0.4
0.5
0
0.146852
3.480018
0.107677
203373.85221
0
0
1958.99
2091.87
158.8
114.59
131.73
151.83
0
0
0
200
154.63
21.14
0
140000
0
192.33
1948.3
195.22
0
37.82
20.44
0.11
0
2.1
0
1.51
12.16
0.88
0
6.23
16.08
197.7
566.91
90.1
35.93
28.41
2171.08
0
0
0
0
231.35
890.48
1.4
1383.62
352.28
669.5
0.61
15.28
0.06
0.478
133000
9741.24
470.94
598.3688
0
0
0
0
0
882.2
0
0
0
0
0
0
1200
0
0
4135.63
25.21
0
0
0
0
0
0
0
0
0
0
0
166.34
0.02
0
0.02
0
0
0
0
0
95.795
0
0
0
21.76
0
1.51
0.05
0
0
0
0
0
0.14
33.2
3150
0
0
0
362.49
0.13
0
0
0
0
0
0
0
30.96
0
0
0
0
0
0
0
0
0
0
13.59
0
0
0
452.379
0
0
0
0
120
0
0
0
34.447349
3.399566
26.956277
37.783161
24.6585
71.9701
33.6514
84.8736
33.1202
2000
0
69.1323
44.9528
34.6769
29.688
66.6271
42.8988
80.1576
182.789
82.6513
94.1091
52.2821
51.4688
39.2958
142.078
24.0426
26.8419
22.0986
29.5389
20.3645
24.3668
0
0
0
0
0
0
1.07
0
0
0
0
0
0.2168
0.0667
0.1587
78.179895
0
315
0
0
2175.94
6.91
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
210.8642
207.4532
64658.4536355
0
7.5
0
57
0
0
0
6.86
0
0
0
0
0
0
0.0001015555
4.8042425713
6.9391320163
0.0584613605
5.5624473611
0.0438750061
16.35487318
7.7312095163
0.0634694646
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2.63380231
34.4527422709
5.3496332592
3.9947166475
1.0314080549
1.3870175689
5.7446061456
9.4090683897
12.2758303559
0
118.755354796
29.5992287349
33.4616954183
2.9879988399
2.7768477282
9.7679617273
597.55670286
1101.62874369
3.1268748576
0.3365843097
14.2641008111
0.58940306
36.4796319546
11.3968739823
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
6.1580582861
15.0671447321
7.2143853195
786.359039257
3123.88194955
1698.29858099
637.451638288
119.783847377
0.512440002
1239.17199735
2.6920679511
1188.98800786
358.204362388
856.641658129
145.939530018
4017.2849429
2.3780376668
5.7897840295
3.9620610621
2635.71729596
672.558156506
2979.23221569
2477.81601358
4.8294532608
978.455971773
904.379752683
1613.80188456
791.413167499
1021.31415717
0.9482987832
0.15723
0
20.49195
0
0
40.52711
0
0
6.70329
14.15173
0
0
28.33426
0
0.17744
0
0
29.80023
0
0
0
0
0.30429
0
0
0
0.29013
0
0.56648
26.53081
0
0
44.16341
2.9191
0.21706
38.03967
0
0
34.74038
0
1.20671
0
0
0
75.15784
156.04352
0
0
0
0
0
7.76131
2.1997308792
0.1251841976
0.4792588529
3.0645609189
0.1018459244
66.6131282075
0.0616368419
2.0146111075
0.9630012842
0.4515296259
14.4002509
0
0.2476970032
0.6393096976
0.3309701397
0.0308245166
0.1704026415
0.2354069914
0.714153732
0.0498380759
2.615661554
0.0169110463
1183.60072798
2927.57844129
537.484329153
8.3227776981
4.0691595035
4136.63970333
670.769991233
6257.36888627
2473.42229377
937.7731696
6123.11136798
27704.3686511
629.943761166
4641.31177805
19896.9721775
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1231.06803931
94.986713969
0
849.833614934
0
0
388.94
0
0
14
823.75
0
19371.6206
215
152.3234
3005
480
715.3
27043
57942
9991
161895
25803
42501
4472
20574
977
45926
1851
7409
271898
882
57946
2335
152
0
12.765664
10.55151
3.942513
19.22125
10.779178
18.459283
7.28925
14.731694
0.935799
36.917686
4.561036
4.103977
4.741852
4.339399
6.155577
4.439183
24.723077
7.023458
9.096014
18.28335
6.230724
2.392269
5057.096415
21.665535
6.881183
5.006269
5.41832
8.867188
8.545523
5.564159
14.052898
9.629901
2.339354
13690.02587
17599.80026
30719.35637
188.578773
1799.089612
22590.53888
98682.59765
2888.049158
44499.1626
41073.45152
6958.425424
53457.23652
1131.33432273
2173.10001207
1046.32756597
1309.38359028
1774.07271845
1823.65510643
3065.59333028
357.042798644
508.581027029
311.982471573
1121.42582325
19.5067741148
4176.49106881
10235.0109051
356.217584863
0
20.07
10.94290241
0
0
0
106
450.83816
2862.73943
908.85
238.2
146.02
0
0.02
2.35
0.21
1.32
3.1
0
0
221.48
0.01
0.03
0
0
0
12.79
5.15
25
0
21
0
2.25
0
0
462.05
0
0
0
0
470
200
0
0
0
0
0
0
77.44
8.27
32.5643
7.77
23.28
142
9.9604
1.5426
0.012
12.8369
131.99
118.16
624.22
0.8628
1.6548
10
16.55
2.6
0.3
615
21.6
26
187.36
112.93
640000
1569
260
240
640
337
50
350
340
2.48
25
200
25
7.24
25
1.91
1.86
1.14
2.39
1.5
1.91
1.5
2.2
2.28
3.43
2.09
3.1
3.18
200
25
1260.53
70
0
0
10.44
163.93
4.77
59.88
0
0
0
0
5.97
75
0
200
11
28
6.3
10
10
0
0
7.97
4.85
3.31
25.42
26.46
0.95
9497
18.64
25.28
28.44
1.34
0
0
1274
1522
17000
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
4666679630
1892444890
0
0
0
0
19.6
0
0
0
0
0
0
277.9
0
1555
0
0
77.5
0
0
0
0
0
0
0
1277.8
0
4800
0
0
0
0
0
0.88
0.01
2
0
0.86
1.18
3.06
0.15
2.89
0
0.88
0.02
0.55
0.83
0.39
0.23
0
1.59
0.37
0.39
4.74
7.95
0
0
3.73
1.26
0
0.08
0.72
0
0
0.5
1.85
0.14
0.42
0.8
0
0
0.3
0
0
0
0.01
0.11
0.23
0.71
0
0
0.19
0.08
0
0
0
0
0
0
13.63
0
180
0
0
180
0.16
0
0
0
0
0.34
0.51
0.54
0
0.01
0
0.32
0.34
0.1
0.42
0.34
0.29
1.01
2.9
0
0
2
137
468
347
68
0
326
0
0
99.5
1264
0.86
0.5
10.99
0.77
7.03
0.06
0.27
0.0541
9.84
2865.62
0.55
0.42
0.2
206.56
10.54
38.04
46.14
1.06
0
0
0.76424
0
0
0
142.56
21.38
9.72
150.1
88.032
56.6
149.72
9
3.92
21.9
68
6.92
18.59
16.56
2.39
20.53
2.77
584
61.34
11.3
2.2
2.18
14.4
10.65
4.77
1.7
7.929
5.92
5.48
5.84
2.21
20.77
0.91
1.04
1.11
3.72
539.5
63.3
29.41
18.71
173.299
86.78
81.83
65.441
67.19
662.24
81.4284
2.19
7.05
52.35
3.18
1.07
44.82
6.9
7.84
4.63
3.46
4.08
2.39
8.19
9.25
22.44
4.73
4.05
6.81
5.92
22.14
7.66
8.49
7.48
15.01
1.65
2.09
272.96
20.6
259.61
1344.3
39.09
17.13
34.41
690.77
1526.93
11
98.8
82.7
136.2
8.26
115.749
12
1975.05
2.21
30
1
0.2
0.37
0.11
35.95
11.746
1.46
2.52
6.673
1.06
1.5
1.6222
11
0
1.91
0.3568
1.09
0.22
3.47
0.99
0.15
0.46
2.38
0.14
0.4518
0.47
0.7247
9e-04
0.41
1.261
1
0.84
1.4283
1.67
3.5334
1.82
3.5
0.48
2.91
24.57
0.25
0.23
0.051
1.07
0.11
0.06
14.84
2.78
0.3
0.15
0.25
0.2
0.33
0.32
157.8
450
1.022
0.022
26.94
2.88
0.72
1842.3
108.971304717
274.913372219
588.985307171
150.641434574
0
0
33.6
0
0.08
54.236
2233.73700516
71.1964032887
118.103452704
1.8628826927
8.7026775178
8.3217766449
23.292094479
74.2391218875
0.6420551212
6.6213267397
12.8701012775
5.4794927657
47.8891385517
703.786249303
689.32942472
1701.92318662
924.385907312
33.5169244916
10.6305580217
161.072016486
55.329815737
31.2932921562
257.681641619
219.203161741
410.873379989
99.9643067692
18.896129064
4.8935704649
6.0616858031
46.992173777
0.0861736373
16.7006697523
15.1203503746
177.733743049
18.2646692967
412.969858343
352.112400853
7.9134274369
275.376558476
5.8816601235
294.203454787
435.856768408
6003.66857806
2.0944597991
52.9631166123
12.2082693248
1734.27234626
122.688009091
593.816378093
15.0317309029
69.5126537405
108.01839941
64.9151830467
16.2513739954
8.1800164464
18.8567350826
126.510621784
113.164947879
238.654239631
245.487541887
32.0662408934
1.7691232427
5.3938977299
4.3195212724
83.3179904385
63.218246811
399.001597655
15.2160334064
71.5977110461
150.69537465
59.8022161533
0.9961412872
15.7224123875
2.3855514811
174.583867012
507.325467042
1224.08491029
46.1194564597
49.0561400835
698.24126995
30.4729727927
114.717104208
8.6763291754
4.568532273
806.21337876
521.040045973
221.641026496
201.39015932
99.5843823445
162.124470234
48.4326024855
0.3549075692
194.211999003
15.1701435942
60.3783807429
11.643414191
6.4833801228
192.42707735
65.5587811687
113.139726446
11.8113126938
1.18806073
2451.13464675
41.6873731095
1145.27208006
0.0983138857
103.909844151
3.227410689
0.7371653837
22924.15533
7124.8589154
6176.69486241
172.374989295
10785.2066
8597.04024945
1399.18764415
539.873401701
3412.79139184
2435.12757173
71743.275974
303.704823155
7442.54127551
5828.50618196
770.162215411
0.006272279
0
0
0
6732.98493337
2091.71603653
0
0
255.925788919
0
0
0
0
0
0
0
14.44
8436.7
583.43
7118.63
539.87
876.74
2436
220
172.38
3427.25
8852.61
583.75
0
343904.36
2244.96
0
989836
23775
5908
16012
146099
583
1252
81766
74469
88126
2.95
2159.5
212
333.7698
0
0.126
2426.49
12.94
1
0.5
0.5
0.5
0.4
0.6
0.2
0.12
0.1
1.6
0.22
0.48
0.8544
0.2
1.6358
1.06
0.2
0.5
0.88
0.425
1.18
8.8
0.1
0.3
0.28
0.06
0.06
0.053
1292962
0.01
143.5
136.29
170.863493
1.977553
2.286404
0.400281
0.010108
1.420714
8.111603
6.639924
2.442264
0.125256
0.479659
0.125256
29.088592
0.766608
8030.757449
3090.447977
3504.571852
1520
560
1301.77
1190.87
0
443.37
1.4
0
352.83
60
1074.89
0
594.5
1101.173
818
766.36
0
2.07
14535
8.87
1.72
220.99
2256.24
29.54
2.5
270.09
271.63
0
0
0.9
5307.65
13900
0
0
0
1500
0
0
604
104.3
28.1
215.56
413.42
92.2697
45.5
338.8
1.952
0
10
110
9.69
0.02
647.17
2339.41
11.17
1797.82
2236.11
5977.47
3350
1700
340
462.4
1748.94
58.07
0.417
43.17
279.36
153
437.5
0
1429.97
1721.91
812.43
290
4729.05
249.1
40.152
399
949.7
500
500
3250
1860.69
360
11.5
298.24
2.78
626.6
0
0.5
0
26
2.2
39
0
500
99
1830
0
0
0
0
0
0
229.4045
4817.48
767.14
0
0.1
503.08
148.67
1550
600
668.76
7.2
43.17
4000.083
2835.7733
0
17.71
115.2589
25
1719.38
0
35211.3001
12626.862
1140
0
0.67
0
0
0
0
355
17289.2
1133.14
2391
2174.5
0
0
583
931.6
0
0
0
0
0
0
0
0
0.4087
0
0.198296270816
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.639404301815
3.90522247628
0
0.453248619008
0
0
0
0
0.764857044576
0
3.92545678962
1.36783958236
0
14.0021448372
0
25.2443293337
0
0
0
0
27.0006677323
0
0
0
0
0.801278808604
17.2720098743
0
0
0
0
17.8628518241
11.3231217499
0
0
0
0
0
0
0.914590963356
0
24.1395358249
0
0
0
0
0
24.4470973878
0
0
0
13.8685983691
0
30.4890633536
0
1.67135428259
0.0364217640274
0.0526092147063
0.129499605431
0
0.550373323081
0.42492058032
46.7979199126
0.0526092147063
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
4.532
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
62.2893102123
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
341362
0
18
26.14
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
5276.087044
6213.020087
584.428045
1848.886712
3874.736837
11.932011
70.721521
37.879956
2877.872982
55.16
4506.942289
300.382489
6169.895712
13.118564
305.711503
1455.648083
486.54831
655.0423
265
0
0.3
0.54
522.38
6366.85
2065.81
301.65
0
0
74.333
3.1104
0.67
0.09
0.17
10.4
18.37
1.93
3.34
0
0
0
